date_id,customer_id,lane_id,service_id,office_id,carrier_id,shipment_count,teu,cbm,chargeable_weight_kg,net_revenue_usd,freight_cost_usd,fuel_cost_usd,handling_cost_usd,customs_cost_usd,demurrage_cost_usd,claims_cost_usd,last_mile_cost_usd,total_cost_usd,gross_profit_usd,target_margin_pct,on_time_count,delayed_count,utilization_pct,is_synthetic
2025-01,C004,L010,S001,O003,CA01,53,35.07,262.68,129374.96,134956.56,84639.42,7183.35,10477.36,1677.22,0.0,574.69,2000.73,106552.77,28403.79,0.185,47,6,0.7203,TRUE
2025-01,C004,L011,S003,O003,CA03,21,0.0,272.27,134007.05,109351.93,82390.22,6876.78,3348.22,708.58,0.0,526.19,2524.92,96374.91,12977.01,0.165,18,3,0.7735,TRUE
2025-01,C005,L004,S004,O005,CA04,18,19.68,489.7,35298.73,11656.68,7281.92,723.36,1292.08,272.29,73.73,46.27,1923.97,11613.63,43.05,0.245,14,4,0.8508,TRUE
2025-01,C005,L004,S005,O005,CA05,20,45.63,395.17,17284.03,1718.95,1127.12,126.96,1585.85,578.43,27.36,0.0,4818.15,8263.87,-6544.91,0.245,15,5,0.6464,TRUE
2025-01,C005,L006,S001,O004,CA02,30,57.96,507.99,98976.94,75739.81,52074.06,4982.06,5651.22,825.3,379.39,0.0,2164.32,66076.35,9663.45,0.185,24,6,0.781,TRUE
2025-01,C005,L008,S001,O006,CA01,37,28.06,857.89,128008.21,85623.18,63679.88,6599.36,7086.99,1038.04,612.49,98.01,1696.02,80810.8,4812.37,0.185,30,7,0.7434,TRUE
2025-01,C005,L008,S005,O006,CA02,13,34.49,149.75,44447.98,4220.09,2972.07,201.81,1025.88,1218.39,0.0,24.01,562.54,6004.7,-1784.61,0.185,11,2,0.6974,TRUE
2025-01,C005,L009,S001,O004,CA02,19,21.09,133.95,18952.84,26650.5,18512.54,1574.81,1274.98,394.43,0.0,147.08,1893.21,23797.06,2853.44,0.215,16,3,0.8383,TRUE
2025-01,C005,L009,S004,O004,CA05,18,45.7,477.55,58345.16,22265.66,14497.17,1534.88,2357.28,193.11,0.0,0.0,3329.62,21912.06,353.6,0.215,16,2,0.8456,TRUE
2025-01,C005,L009,S005,O004,CA02,8,13.67,182.95,14303.85,1307.75,908.85,88.4,1216.72,602.59,0.0,3.29,397.42,3217.25,-1909.5,0.215,7,1,0.7004,TRUE
2025-01,C005,L010,S001,O001,CA01,46,105.04,494.2,30379.39,124767.01,82967.17,7705.81,4801.67,694.74,0.0,586.82,3475.14,100231.34,24535.66,0.185,42,4,0.762,TRUE
2025-01,C005,L012,S004,O001,CA05,38,94.44,1033.51,167833.82,26485.34,17602.95,1957.21,6091.16,661.4,133.91,26.28,6262.75,32735.66,-6250.32,0.245,30,8,0.8841,TRUE
2025-01,C005,L012,S005,O001,CA04,15,20.16,289.8,13368.26,1708.73,1101.85,105.98,876.51,710.65,0.0,11.35,2902.41,5708.75,-4000.02,0.245,13,2,0.725,TRUE
2025-01,C006,L003,S002,O004,CA06,10,24.8,293.85,22662.58,10924.25,7405.65,646.32,1106.82,318.7,55.18,71.64,1137.9,10742.21,182.04,0.225,8,2,0.6854,TRUE
2025-01,C006,L004,S004,O005,CA05,7,6.52,193.41,36166.62,4916.23,3424.06,346.41,741.78,111.32,26.51,8.42,1567.81,6226.31,-1310.08,0.245,5,2,0.887,TRUE
2025-01,C006,L005,S003,O003,CA05,16,0.0,129.15,71887.61,84495.49,67095.83,6165.42,2850.49,271.17,161.05,0.0,1762.18,78306.14,6189.35,0.165,14,2,0.9279,TRUE
2025-01,C006,L009,S001,O004,CA02,12,25.57,279.1,26789.7,18074.79,12117.89,1045.24,2012.78,385.85,0.0,127.04,2347.39,18036.19,38.6,0.215,11,1,0.8882,TRUE
2025-01,C006,L009,S004,O004,CA04,10,6.89,266.75,29842.7,13311.07,8740.45,1079.14,1280.61,97.03,42.04,0.0,744.39,11983.66,1327.4,0.215,8,2,0.7842,TRUE
2025-01,C006,L009,S005,O004,CA02,3,2.06,20.06,6741.82,543.32,354.79,43.78,420.9,229.1,2.43,9.3,186.69,1246.99,-703.67,0.215,3,0,0.7049,TRUE
2025-01,C006,L010,S001,O003,CA05,12,29.57,250.03,29938.61,34599.77,21199.78,2669.31,2477.92,155.0,0.0,110.66,649.76,27262.44,7337.33,0.185,11,1,0.6691,TRUE
2025-01,C006,L010,S005,O001,CA01,2,4.56,54.62,4557.75,729.25,461.34,41.42,328.99,100.99,0.0,1.79,87.37,1021.9,-292.65,0.185,2,0,0.723,TRUE
2025-01,C006,L011,S003,O002,CA03,15,0.0,406.68,48691.34,77550.79,60433.19,3699.12,1295.66,270.54,87.62,575.19,1433.47,67794.78,9756.0,0.165,13,2,0.7474,TRUE
2025-01,C006,L012,S004,O001,CA04,14,23.44,85.69,41249.41,10284.19,6771.58,742.07,1500.41,314.78,43.13,69.4,2633.81,12075.18,-1790.99,0.245,12,2,0.8523,TRUE
2025-01,C006,L012,S005,O001,CA05,8,14.71,166.51,35692.42,570.09,348.02,33.56,1315.16,294.9,0.97,0.0,1643.95,3636.55,-3066.46,0.245,7,1,0.6823,TRUE
2025-01,C007,L003,S002,O002,CA02,24,33.02,789.51,28196.13,24321.62,16776.92,1453.44,3220.15,396.61,0.0,0.0,737.23,22584.35,1737.27,0.225,21,3,0.9308,TRUE
2025-01,C007,L006,S001,O004,CA01,42,30.7,1133.43,166629.69,124477.11,88092.25,9033.38,3426.44,1038.5,0.0,1555.5,2784.76,105930.84,18546.28,0.185,38,4,0.7835,TRUE
2025-01,C007,L011,S003,O002,CA05,38,0.0,341.4,124903.4,203767.82,159586.53,15645.76,2255.85,1229.58,0.0,0.0,1477.3,180195.02,23572.81,0.165,34,4,0.8236,TRUE
2025-01,C007,L011,S005,O001,CA05,3,0.0,66.86,26268.12,2230.56,1791.61,104.64,313.37,133.33,3.05,13.16,158.53,2517.68,-287.12,0.165,3,0,0.7647,TRUE
2025-01,C008,L002,S001,O001,CA02,29,61.81,199.13,119191.74,83358.57,60987.16,6199.72,4979.01,670.67,0.0,115.7,1465.41,74417.66,8940.9,0.185,27,2,0.7123,TRUE
2025-01,C008,L005,S003,O001,CA05,18,0.0,267.61,99919.21,106689.2,85191.89,6952.29,3168.16,262.95,0.0,0.0,818.22,96393.52,10295.68,0.165,17,1,0.7965,TRUE
2025-01,C008,L005,S005,O002,CA03,4,0.0,67.31,20603.25,3026.71,2457.74,136.75,724.85,365.73,2.18,8.15,217.45,3912.85,-886.14,0.165,3,1,0.7421,TRUE
2025-01,C008,L008,S001,O006,CA05,19,36.6,305.96,24842.12,49606.35,35788.11,3632.32,2185.87,425.85,179.08,0.0,1169.27,43380.5,6225.85,0.185,15,4,0.8071,TRUE
2025-01,C009,L003,S002,O004,CA02,58,80.35,2043.7,246826.24,55546.81,36213.22,4504.89,11271.9,1374.99,128.51,0.0,4220.37,57713.88,-2167.06,0.225,51,7,0.7237,TRUE
2025-01,C009,L005,S003,O003,CA03,54,0.0,1213.23,470143.26,286321.84,212860.93,21687.72,8154.88,1881.33,639.31,0.0,3773.63,248997.79,37324.05,0.165,45,9,0.7692,TRUE
2025-01,C009,L006,S001,O004,CA02,26,30.06,265.54,95287.24,69968.3,52484.56,3997.22,2615.75,423.09,57.4,0.0,1905.73,61483.74,8484.56,0.185,23,3,0.8288,TRUE
2025-01,C009,L009,S001,O004,CA04,46,94.41,848.57,97143.9,55819.95,39041.51,2628.67,6565.71,1012.68,220.59,361.92,5118.29,54949.36,870.59,0.215,40,6,0.6935,TRUE
2025-01,C009,L009,S004,O004,CA05,35,42.64,241.07,97920.79,46640.55,31450.06,2143.92,4946.51,966.77,0.0,0.0,7111.96,46619.23,21.32,0.215,31,4,0.8988,TRUE
2025-01,C009,L010,S001,O002,CA02,25,33.58,414.92,88597.36,65968.76,40314.45,4159.35,3643.74,751.74,0.0,322.47,2676.03,51867.78,14100.98,0.185,23,2,0.9323,TRUE
2025-01,C009,L011,S003,O003,CA03,30,0.0,391.69,180086.4,156524.51,117388.82,8888.45,2186.26,608.58,0.0,0.0,3089.59,132161.7,24362.81,0.165,28,2,0.967,TRUE
2025-01,C009,L012,S004,O001,CA05,32,49.95,190.69,42056.55,21565.93,14205.91,1117.28,3523.01,531.77,0.0,434.08,5902.27,25714.33,-4148.4,0.245,28,4,0.7812,TRUE
2025-01,C009,L012,S005,O001,CA05,11,23.85,192.02,37619.55,977.03,639.91,64.34,1445.41,337.33,13.56,0.0,2156.77,4657.32,-3680.29,0.245,8,3,0.6203,TRUE
2025-01,C010,L001,S001,O002,CA05,52,103.63,676.46,27264.86,167622.47,122262.72,13971.83,5502.89,860.54,132.56,0.0,3612.59,146343.12,21279.35,0.185,47,5,0.7505,TRUE
2025-01,C010,L001,S005,O003,CA05,20,22.77,401.03,47280.64,9360.01,6564.87,750.06,4044.99,1782.73,33.94,0.0,2283.0,15459.58,-6099.58,0.185,17,3,0.823,TRUE
2025-01,C010,L007,S002,O002,CA01,38,33.0,1262.77,43992.3,36862.88,24328.87,1977.46,6834.91,1233.89,205.17,721.66,3908.99,39210.94,-2348.05,0.225,31,7,0.707,TRUE
2025-01,C010,L007,S005,O002,CA06,28,50.31,683.23,90455.94,4115.41,2834.54,249.09,1896.29,1800.3,3.27,25.21,761.74,7570.44,-3455.03,0.225,24,4,0.7182,TRUE
2025-01,C010,L008,S001,O006,CA02,47,119.07,688.69,61318.59,127424.96,97017.3,7062.45,7914.03,1609.51,523.13,2251.97,1377.03,117755.42,9669.55,0.185,41,6,0.8568,TRUE
2025-01,C010,L008,S005,O006,CA02,26,22.61,365.3,43917.85,9904.77,7379.51,604.02,2248.11,824.53,24.48,81.63,2351.48,13513.76,-3608.99,0.185,21,5,0.884,TRUE
2025-01,C010,L009,S001,O004,CA04,23,40.99,406.93,16255.52,29564.49,19326.36,1903.36,1286.45,435.19,0.0,0.0,1409.72,24361.07,5203.41,0.215,20,3,0.7677,TRUE
2025-01,C010,L009,S004,O004,CA05,34,55.22,436.76,71963.56,42640.25,27414.17,2606.84,4778.32,296.9,0.0,0.0,4029.2,39125.43,3514.82,0.215,29,5,0.8923,TRUE
2025-01,C010,L009,S005,O004,CA05,27,68.61,551.41,60078.05,4835.74,3120.92,219.39,1591.87,1767.74,0.0,0.0,5258.19,11958.12,-7122.38,0.215,23,4,0.8851,TRUE
2025-01,C010,L012,S004,O001,CA04,58,105.39,1173.85,49096.32,41140.7,26331.74,2692.27,11173.39,1481.3,0.0,245.95,9083.96,51008.61,-9867.91,0.245,50,8,0.6756,TRUE
2025-01,C011,L008,S001,O006,CA01,12,30.41,115.25,17131.81,31245.28,21760.11,1989.3,1089.14,374.03,104.21,383.97,1125.53,26826.29,4418.99,0.185,10,2,0.7054,TRUE
2025-01,C011,L008,S005,O006,CA02,3,6.85,62.08,1531.11,804.8,573.05,45.43,545.92,235.96,0.59,0.0,248.19,1649.15,-844.35,0.185,3,0,0.8742,TRUE
2025-01,C011,L009,S001,O004,CA04,32,23.25,295.14,75895.83,40724.52,25924.67,3079.44,5702.37,795.27,112.09,238.25,1580.34,37432.43,3292.09,0.215,28,4,0.8916,TRUE
2025-01,C011,L009,S004,O004,CA05,6,3.76,101.63,24363.24,8887.21,5884.44,608.57,1235.36,132.07,0.0,18.26,735.87,8614.57,272.63,0.215,5,1,0.8944,TRUE
2025-01,C011,L012,S004,O001,CA04,25,42.19,602.93,33501.74,17311.7,11471.64,939.77,2387.27,777.9,0.0,204.22,5730.35,21511.14,-4199.44,0.245,23,2,0.7567,TRUE
2025-01,C012,L001,S001,O003,CA01,40,24.13,995.05,140409.36,113577.83,81473.41,8431.37,6441.89,1147.64,0.0,379.45,4637.42,102511.19,11066.65,0.185,34,6,0.9088,TRUE
2025-01,C012,L004,S004,O005,CA05,21,39.25,185.03,68631.72,13572.85,9493.49,950.98,4100.94,271.78,167.91,0.0,2744.29,17729.39,-4156.54,0.245,15,6,0.8419,TRUE
2025-01,C012,L004,S005,O005,CA05,9,15.36,123.48,4436.0,706.5,488.1,59.09,1845.9,640.1,3.17,7.28,2025.97,5069.61,-4363.11,0.245,7,2,0.686,TRUE
2025-01,C012,L005,S003,O002,CA05,14,0.0,254.2,164296.34,78041.03,63414.24,6393.89,1905.96,286.4,0.0,0.0,1147.17,73147.65,4893.38,0.165,12,2,0.7013,TRUE
2025-01,C012,L012,S004,O001,CA04,10,26.7,250.23,38322.42,6791.25,4542.78,391.67,792.97,267.57,0.0,45.16,2112.48,8152.63,-1361.38,0.245,9,1,0.8738,TRUE
2025-01,C013,L001,S001,O001,CA02,43,85.94,238.1,216747.91,137594.67,96761.54,11473.7,6812.08,875.48,401.23,2628.04,2499.85,121451.91,16142.76,0.185,34,9,0.7512,TRUE
2025-01,C013,L003,S002,O002,CA02,71,54.34,1074.28,120154.66,69850.63,45756.55,4242.23,13065.03,2004.19,379.0,207.26,8980.46,74634.72,-4784.08,0.225,56,15,0.7047,TRUE
2025-01,C013,L004,S004,O005,CA05,64,70.84,1723.46,230703.94,42002.7,28830.78,2264.99,6722.88,971.81,376.37,328.38,5307.21,44802.43,-2799.72,0.245,45,19,0.8405,TRUE
2025-01,C013,L006,S001,O004,CA01,52,37.8,1297.71,202646.59,139130.95,102595.46,8725.87,8570.69,690.24,687.62,0.0,1703.77,122973.65,16157.3,0.185,43,9,0.7444,TRUE
2025-01,C013,L007,S002,O003,CA02,30,79.88,1104.62,107467.39,31784.37,20483.31,2522.7,2124.1,1002.51,22.47,99.04,1526.95,27781.09,4003.28,0.225,26,4,0.862,TRUE
2025-01,C013,L010,S001,O003,CA05,58,83.5,1390.11,128391.96,161195.93,104472.78,9695.53,9063.69,2045.91,0.0,0.0,5970.8,131248.7,29947.23,0.185,50,8,0.8352,TRUE
2025-01,C013,L012,S004,O001,CA04,51,127.62,1093.39,163932.84,34922.09,21500.31,1746.46,8055.44,1174.67,59.29,0.0,3085.62,35621.79,-699.7,0.245,45,6,0.6505,TRUE
2025-01,C014,L001,S001,O001,CA05,50,114.69,771.35,206310.06,145817.02,105698.15,9127.93,7206.75,649.88,205.5,251.44,5924.43,129064.08,16752.94,0.185,43,7,0.8875,TRUE
2025-01,C014,L009,S001,O004,CA05,15,21.73,243.28,27480.82,19284.31,12999.09,1117.89,3130.38,267.87,30.28,0.0,2909.87,20455.37,-1171.06,0.215,13,2,0.6031,TRUE
2025-01,C014,L009,S004,O004,CA05,21,55.49,348.55,34466.09,27155.7,17407.79,1641.19,1504.5,235.95,0.0,0.0,1498.94,22288.38,4867.32,0.215,19,2,0.809,TRUE
2025-01,C014,L010,S001,O001,CA01,51,129.75,376.78,229782.29,136809.72,86502.82,11091.89,8041.0,1033.16,0.0,146.06,3068.72,109883.66,26926.07,0.185,45,6,0.8606,TRUE
2025-01,C014,L012,S004,O001,CA04,10,11.57,98.88,31594.43,6254.94,3848.19,405.83,815.13,129.55,5.25,44.19,1031.29,6279.43,-24.49,0.245,9,1,0.6868,TRUE
2025-01,C015,L001,S001,O003,CA01,26,46.6,613.69,32727.78,82915.65,59050.89,4058.72,4313.78,581.31,426.32,0.0,2730.64,71161.66,11753.99,0.185,19,7,0.6907,TRUE
2025-01,C015,L002,S001,O002,CA02,22,55.04,516.98,92663.22,65864.88,46471.65,4902.17,2019.83,206.69,4.45,0.0,2570.09,56174.88,9690.0,0.185,19,3,0.6786,TRUE
2025-01,C015,L006,S001,O004,CA02,10,25.34,116.79,41108.47,28145.47,19429.57,2299.33,2087.34,146.91,57.28,368.78,448.12,24837.34,3308.13,0.185,8,2,0.8082,TRUE
2025-01,C015,L012,S004,O001,CA04,35,94.41,759.23,109151.27,23110.15,14317.32,1548.73,4837.86,455.9,214.47,0.0,5082.34,26456.63,-3346.48,0.245,26,9,0.632,TRUE
2025-01,C016,L002,S001,O002,CA05,11,20.61,179.35,22711.49,33157.0,23225.84,2341.36,914.45,389.03,0.0,0.0,1412.2,28282.89,4874.11,0.185,10,1,0.7731,TRUE
2025-01,C016,L002,S005,O003,CA01,11,28.37,159.37,54568.2,3862.72,2830.01,197.24,906.64,516.09,0.0,0.0,1380.46,5830.43,-1967.71,0.185,10,1,0.9112,TRUE
2025-01,C016,L004,S004,O005,CA05,33,40.2,529.43,169711.77,20539.06,13250.1,1248.97,1858.41,797.73,165.35,0.0,5884.17,23204.73,-2665.66,0.245,25,8,0.7498,TRUE
2025-01,C016,L004,S005,O005,CA05,6,8.32,86.84,23642.43,599.45,412.64,39.89,377.51,138.42,2.42,1.23,325.83,1297.95,-698.5,0.245,5,1,0.9069,TRUE
2025-01,C016,L008,S001,O006,CA01,17,37.0,312.13,63923.25,42040.05,29380.61,3549.64,2706.08,222.68,228.45,0.0,2155.04,38242.5,3797.55,0.185,14,3,0.775,TRUE
2025-01,C016,L009,S001,O004,CA05,14,36.71,215.37,44349.07,18780.37,13073.53,1480.32,2160.99,363.06,100.53,0.0,1463.54,18641.97,138.4,0.215,12,2,0.7181,TRUE
2025-01,C016,L009,S004,O004,CA04,31,63.05,773.79,32044.52,39810.33,27780.25,2483.49,1990.17,538.31,221.07,82.16,6603.75,39699.19,111.15,0.215,26,5,0.7099,TRUE
2025-01,C016,L010,S001,O002,CA02,29,65.6,352.41,89218.69,72901.21,44933.16,4386.13,3470.1,508.33,0.0,0.0,1391.37,54689.1,18212.11,0.185,26,3,0.8357,TRUE
2025-01,C016,L011,S003,O002,CA03,21,0.0,252.06,41560.95,118200.19,93090.54,6918.32,3380.92,317.14,560.47,268.78,613.82,105149.99,13050.2,0.165,17,4,0.9217,TRUE
2025-01,C017,L001,S001,O003,CA01,19,22.0,335.9,89494.14,56699.44,41571.36,2610.23,1293.43,343.32,215.47,494.13,1293.77,47821.7,8877.73,0.185,17,2,0.8813,TRUE
2025-01,C017,L003,S002,O004,CA01,5,13.38,217.44,21300.25,5650.07,3709.61,386.29,829.52,166.95,38.14,72.42,140.93,5343.85,306.21,0.225,4,1,0.7364,TRUE
2025-01,C017,L003,S005,O002,CA02,5,9.42,209.35,6983.21,742.19,502.72,44.62,1044.88,438.1,0.0,7.88,377.75,2415.95,-1673.76,0.225,4,1,0.6134,TRUE
2025-01,C017,L007,S002,O001,CA06,12,31.63,264.86,14382.14,12155.8,8045.63,652.79,2406.46,397.09,71.53,173.62,524.85,12271.97,-116.17,0.225,10,2,0.6797,TRUE
2025-01,C017,L007,S005,O003,CA05,3,4.36,88.9,11348.81,307.81,211.32,22.45,497.18,188.51,2.21,2.31,103.52,1027.51,-719.7,0.225,3,0,0.684,TRUE
2025-01,C017,L012,S004,O001,CA04,8,17.66,63.66,27797.32,5220.84,3298.4,269.55,1069.75,98.01,70.39,25.16,1344.19,6175.43,-954.59,0.245,6,2,0.64,TRUE
